Ux,Uy,Uz,TA_1_1_1,T_SONIC_corr,PA,H2O_density,CO2_density
-0.3132906,0.8776277,-0.01862089,-12.1994,-10.96472,83.73095,1.469156,700.8475
-0.326068,0.8842261,-0.02128305,-12.1994,-10.94711,83.73267,1.466524,700.9536
-0.3243636,0.881735,-0.02024479,-12.1994,-10.96841,83.73279,1.464109,701.0443
-0.327059,0.8824952,-0.02210233,-12.1994,-11.03131,83.73197,1.459814,700.6732
-0.3242086,0.878399,-0.02190547,-12.19916,-10.93634,83.73123,1.461819,701.0851
-0.3263209,0.8771144,-0.02030782,-12.19916,-10.98004,83.73193,1.461218,701.105
-0.3350426,0.8778124,-0.0213478,-12.19916,-10.98846,83.73318,1.458308,701.3143
-0.3396048,0.8799253,-0.02163759,-12.19916,-11.02402,83.73191,1.458506,701.6713
-0.3319567,0.8756686,-0.0210452,-12.19916,-11.01749,83.73136,1.457203,701.067
-0.3357788,0.8783118,-0.02232387,-12.19916,-11.05817,83.73154,1.458274,701.5822
-0.3403733,0.8839345,-0.02406224,-12.19916,-11.09073,83.73215,1.45423,701.3577
-0.3404793,0.8803699,-0.02384888,-12.19916,-11.13812,83.73174,1.456606,701.8999
-0.3445085,0.8800997,-0.02453869,-12.19916,-11.14966,83.73009,1.448218,702.0034
-0.3439943,0.878736,-0.02543775,-12.19916,-11.09683,83.73121,1.452574,701.9782
-0.3368024,0.8718203,-0.02510355,-12.19916,-11.10675,83.73153,1.447136,701.6887
-0.3482801,0.8809323,-0.02649305,-12.19916,-11.22018,83.73078,1.448608,702.1028
-0.3473066,0.8787475,-0.02683463,-12.19916,-11.17267,83.7308,1.4475,702.3455
-0.3498757,0.88266,-0.02784575,-12.19916,-11.1647,83.73054,1.446188,701.8853
-0.3442005,0.8766978,-0.02690506,-12.19916,-11.17902,83.7322,1.447535,702.2833
-0.3375328,0.8734967,-0.02357347,-12.19916,-11.24719,83.73183,1.447489,702.322
-0.3419512,0.8732869,-0.02387446,-12.19916,-11.19855,83.73156,1.445107,702.163
-0.3602756,0.8874607,-0.02583708,-12.19916,-11.26718,83.73264,1.4476,702.3793
-0.3497949,0.8758654,-0.02409879,-12.19916,-11.23569,83.73214,1.443198,702.3643
-0.3586596,0.8872238,-0.02294907,-12.19916,-11.29068,83.73063,1.442233,702.795
-0.359344,0.8850733,-0.02393741,-12.19864,-11.32816,83.73074,1.439479,702.5186
-0.361369,0.890871,-0.022267,-12.19864,-11.30002,83.73032,1.44017,702.9589
-0.3413101,0.875559,-0.0184826,-12.19864,-11.3161,83.73014,1.433493,702.7069
-0.3562886,0.8871361,-0.02184234,-12.19864,-11.36356,83.73197,1.438828,703.2697
-0.3574568,0.8851699,-0.0230914,-12.19864,-11.3566,83.73087,1.430331,702.9115
-0.3593428,0.8911286,-0.0207528,-12.19864,-11.42685,83.73213,1.437061,703.2
-0.3533109,0.8853775,-0.01616452,-12.19864,-11.44824,83.72943,1.427871,703.0158
-0.3622015,0.8898044,-0.01503089,-12.19864,-11.4328,83.73224,1.429902,703.5628
-0.3696479,0.8934174,-0.01505831,-12.19864,-11.42181,83.72951,1.428149,703.2989
-0.3597882,0.8899682,-0.01105403,-12.19864,-11.45728,83.73129,1.426651,703.3351
-0.3536854,0.8885894,-0.009145597,-12.19864,-11.47818,83.72916,1.427611,703.7125
-0.3524023,0.8879859,-0.008495955,-12.19864,-11.46341,83.73125,1.425415,703.4568
-0.3708284,0.8984987,-0.01190793,-12.19864,-11.53351,83.73002,1.426643,703.7761
-0.3655132,0.8865731,-0.01040594,-12.19864,-11.57031,83.73177,1.420918,703.8553
-0.3517646,0.8882608,-0.0007634314,-12.19864,-11.60562,83.73135,1.420687,703.8268
-0.3668987,0.8948824,-0.004840513,-12.19864,-11.59854,83.72913,1.415992,703.5034
-0.3713051,0.9085969,-0.002202203,-12.19864,-11.54446,83.73173,1.421624,704.2127
-0.3606124,0.8983169,-0.0002608128,-12.19864,-11.6041,83.73176,1.419832,704.1021
-0.3593901,0.9048303,0.003010076,-12.19864,-11.56012,83.7309,1.418746,704.1852
-0.3479578,0.8925067,0.005672526,-12.19864,-11.6145,83.73121,1.419888,704.0979
-0.3652966,0.9024583,0.002907414,-12.19894,-11.5451,83.73228,1.41401,703.9352
-0.3723214,0.9022145,0.001759005,-12.19894,-11.6597,83.7313,1.418017,704.296
-0.3722762,0.9040877,0.004855052,-12.19894,-11.67386,83.73182,1.413012,704.04
-0.3544035,0.8924127,0.01286001,-12.19894,-11.65085,83.73057,1.413311,704.7147
-0.3675179,0.8951908,0.01014993,-12.19894,-11.71823,83.73124,1.40944,704.705
-0.3741898,0.906099,0.01116894,-12.19894,-11.66733,83.73035,1.408319,704.6436
-0.3761316,0.9033957,0.009099186,-12.19894,-11.69211,83.73142,1.405488,705.0399
-0.3700606,0.9061663,0.01457366,-12.19894,-11.70416,83.73135,1.404283,704.9888
-0.35362,0.88931,0.01741344,-12.19894,-11.79553,83.73137,1.399266,705.0178
-0.3575239,0.8959132,0.01692712,-12.19894,-11.77777,83.73151,1.404255,705.0001
-0.3500722,0.9005617,0.01980928,-12.19894,-11.77866,83.7306,1.403412,705.3907
-0.3622033,0.9009996,0.01427703,-12.19894,-11.80148,83.7313,1.403958,704.8681
-0.3618741,0.905812,0.01664104,-12.19894,-11.76273,83.73205,1.403327,705.3283
-0.360905,0.8961381,0.01621145,-12.19894,-11.77292,83.73103,1.401687,705.0186
-0.3544117,0.8993997,0.0203857,-12.19894,-11.78088,83.73147,1.401306,705.1712
-0.3707284,0.9000939,0.01392264,-12.19894,-11.72546,83.73142,1.404821,705.3309
-0.3735454,0.9043031,0.01286471,-12.19894,-11.75653,83.73194,1.401175,705.2134
-0.3662249,0.9071034,0.0138021,-12.19894,-11.74066,83.73078,1.408291,705.2771
-0.3556648,0.8961123,0.01172227,-12.19894,-11.78494,83.73286,1.403446,704.8645
-0.3548315,0.8998762,0.01280228,-12.19894,-11.76733,83.73009,1.410129,705.3505
-0.360677,0.8959633,0.01044245,-12.19864,-11.7692,83.72996,1.401243,705.1624
-0.3738521,0.9004037,0.00691987,-12.19864,-11.80103,83.73048,1.402685,705.3087
-0.3744392,0.9070371,0.008193616,-12.19864,-11.78064,83.73144,1.401728,705.3423
-0.3825655,0.9053594,0.004135771,-12.19864,-11.80365,83.73083,1.404817,705.0886
-0.3719456,0.910858,0.01063562,-12.19864,-11.80466,83.73079,1.400162,705.2366
-0.373068,0.9019244,0.008539167,-12.19864,-11.73917,83.73144,1.401506,705.2802
-0.3880644,0.9212582,0.006630217,-12.19864,-11.82336,83.7315,1.397297,705.4762
-0.3659609,0.8990529,0.008025164,-12.19864,-11.80676,83.73,1.398903,705.2841
-0.366899,0.9055559,0.007299438,-12.19864,-11.77283,83.73051,1.40211,705.6043
-0.3737233,0.9151878,0.007481203,-12.19864,-11.79926,83.73058,1.402675,705.2166
-0.3779669,0.9106464,0.004049474,-12.19864,-11.76605,83.73225,1.401226,705.4649
-0.3699477,0.9144602,0.007540847,-12.19864,-11.78351,83.72974,1.400896,705.3238
-0.3704329,0.9102951,0.005757516,-12.19864,-11.7991,83.73347,1.401827,705.5591
-0.3785558,0.9164419,0.003345811,-12.19864,-11.83405,83.7308,1.40032,705.3498
-0.3550649,0.904892,0.01135871,-12.19864,-11.7662,83.73164,1.401227,705.0609
-0.3427494,0.8856295,0.0115597,-12.19864,-11.78418,83.73104,1.401747,705.3937
-0.3709144,0.9034588,0.006203515,-12.19864,-11.79843,83.73018,1.400553,705.1225
-0.3721066,0.8964772,0.004629971,-12.19864,-11.83182,83.73158,1.40285,705.508
-0.3874389,0.9073626,0.001714972,-12.19864,-11.83401,83.72987,1.402862,705.2868
-0.3909721,0.9051444,0.0005878863,-12.19864,-11.8075,83.73389,1.403143,705.3326
-0.376263,0.890399,0.002766132,-12.19858,-11.77478,83.73035,1.399579,705.4646
-0.3896886,0.9049993,0.001131359,-12.19858,-11.77087,83.73239,1.403794,705.4348
-0.3747897,0.8830521,0.001485674,-12.19858,-11.86697,83.73356,1.398378,705.5412
-0.388165,0.8976541,0.0004074248,-12.19858,-11.83667,83.73318,1.400334,705.5628
-0.3834258,0.8924325,-0.0004436228,-12.19858,-11.82712,83.73161,1.401978,705.3128
-0.3842883,0.9096296,0.002349997,-12.19858,-11.77295,83.73225,1.399993,705.154
-0.3539751,0.8863512,0.008557563,-12.19858,-11.77322,83.73212,1.40423,705.2278
-0.3565867,0.8976626,0.008738891,-12.19858,-11.79282,83.72989,1.405606,704.7858
-0.3570215,0.8959132,0.006178933,-12.19858,-11.75052,83.73196,1.411309,705.2468
-0.3655658,0.9053119,0.001842501,-12.19858,-11.6994,83.73158,1.408915,705.1202
-0.3598508,0.9022146,0.0003216987,-12.19858,-11.61633,83.73162,1.412701,704.6232
-0.3538456,0.8985506,-0.001430981,-12.19858,-11.53717,83.73083,1.415236,704.4853
-0.3502577,0.8999439,-0.0004815258,-12.19858,-11.51508,83.73116,1.419349,703.8978
-0.3572868,0.9038993,-0.005312406,-12.19858,-11.48782,83.73002,1.420047,703.955
-0.3516189,0.9120253,-0.0008547666,-12.19858,-11.50317,83.73127,1.422246,703.9535
-0.343382,0.9063322,0.001330749,-12.19858,-11.47226,83.73057,1.423771,704.2979
-0.3456647,0.9233828,0.004094938,-12.19858,-11.45178,83.73174,1.421967,703.8378
-0.3316911,0.916446,0.006035777,-12.19858,-11.43018,83.73039,1.425657,704.121
-0.3241919,0.9218053,0.007757741,-12.19858,-11.44504,83.73174,1.426584,703.9437
-0.3282429,0.9218088,0.003682947,-12.19858,-11.36447,83.73268,1.429528,703.6691
-0.3153748,0.9192767,0.005421968,-12.19888,-11.40607,83.73,1.429756,703.4438
-0.31716,0.9222931,0.004014272,-12.19888,-11.39706,83.73119,1.432667,703.3635
-0.3118989,0.9185675,0.004985997,-12.19888,-11.28799,83.73115,1.436722,703.2255
-0.318464,0.9250613,0.004765257,-12.19888,-11.34305,83.73109,1.436601,703.1436
-0.313665,0.9205409,0.005680495,-12.19888,-11.3576,83.73043,1.436258,703.3713
-0.3115271,0.9220268,0.006930613,-12.19888,-11.31509,83.73083,1.436025,702.8307
-0.3166251,0.9229586,0.003057013,-12.19888,-11.36078,83.72958,1.440082,703.0143
-0.3216434,0.9253124,0.002283832,-12.19888,-11.30463,83.73197,1.441464,702.7803
-0.3247133,0.9209832,0.0005723925,-12.19888,-11.20795,83.7313,1.4422,702.8904
-0.3181925,0.9209985,0.005197194,-12.19888,-11.19208,83.73205,1.443381,702.467
-0.2963776,0.9019533,0.01135657,-12.19888,-11.16974,83.73078,1.44368,702.2999
-0.3197385,0.9143247,0.007104895,-12.19888,-11.16583,83.73243,1.449998,702.353
-0.3041569,0.9047456,0.010199,-12.19888,-11.17581,83.73032,1.448363,702.2459
-0.3173565,0.9210184,0.009350076,-12.19888,-11.14023,83.7312,1.453659,702.1906
-0.3075469,0.908805,0.0114504,-12.19888,-11.15802,83.73129,1.448687,701.8199
-0.3065435,0.9140125,0.01394714,-12.19888,-11.13791,83.73058,1.451956,701.9577
-0.3030545,0.9085444,0.01320339,-12.19888,-11.12894,83.73198,1.449794,702.0676
-0.30427,0.9139411,0.01434318,-12.19888,-11.14948,83.73025,1.453288,701.8494
-0.2937095,0.9060583,0.01708193,-12.19888,-11.10052,83.7298,1.456819,702.2007
-0.3043858,0.9172396,0.01803025,-12.19888,-11.14456,83.73253,1.449458,701.9476
-0.2876278,0.9062534,0.02347388,-12.20047,-11.10803,83.72996,1.453903,702.0123
-0.2993636,0.9168225,0.02402247,-12.20047,-11.11258,83.73191,1.450971,701.9744
-0.3042943,0.916987,0.02377289,-12.20047,-11.14725,83.7334,1.455811,702.0784
-0.3133163,0.9227054,0.02361953,-12.20047,-11.09756,83.7317,1.454268,701.903
-0.3086033,0.9146124,0.02511337,-12.20047,-11.14551,83.73165,1.449463,702.3237
-0.3171991,0.9185362,0.02437568,-12.20047,-11.18835,83.73029,1.446319,702.2901
-0.3095939,0.9142297,0.02840372,-12.20047,-11.20874,83.72968,1.446431,702.2973
-0.3215462,0.919774,0.02685307,-12.20047,-11.26605,83.73045,1.444634,702.5605
-0.3125477,0.9114159,0.03126789,-12.20047,-11.28436,83.73036,1.440084,702.3433
-0.3241415,0.9176707,0.02998973,-12.20047,-11.30502,83.73101,1.442735,703.0194
-0.3180289,0.9163518,0.03227949,-12.20047,-11.34052,83.73071,1.437433,702.6586
-0.3207032,0.9191472,0.0313743,-12.20047,-11.35672,83.7302,1.437099,703.0648
-0.3262287,0.9247439,0.02849076,-12.20047,-11.37784,83.72953,1.432562,703.0317
-0.3324404,0.9244833,0.02592163,-12.20047,-11.35565,83.73064,1.435824,703.3768
-0.331156,0.9266899,0.02757553,-12.20047,-11.37222,83.73125,1.43084,703.2705
-0.3291752,0.9195843,0.02802255,-12.20047,-11.39804,83.73031,1.430135,703.277
-0.339022,0.9277617,0.02723893,-12.20047,-11.43588,83.73135,1.434149,703.3787
-0.3328172,0.9199609,0.02745454,-12.20047,-11.45398,83.73104,1.43044,703.5446
-0.3318437,0.92366,0.02863549,-12.20047,-11.47897,83.73097,1.427615,703.8679
-0.3274413,0.9166268,0.02890815,-12.20047,-11.47766,83.73087,1.425069,703.64
-0.3355658,0.9251251,0.02680927,-12.20087,-11.49927,83.73129,1.423071,703.8917
-0.3229713,0.9132028,0.02735469,-12.20087,-11.40924,83.73184,1.42512,703.7662
-0.3277755,0.9199052,0.02552699,-12.20087,-11.47821,83.73005,1.43015,703.4986
-0.328454,0.9173158,0.02137909,-12.20087,-11.43121,83.73063,1.423124,703.6199
-0.3168161,0.9169919,0.02504773,-12.20087,-11.4227,83.73019,1.423924,703.7845
-0.3224397,0.9113099,0.02217376,-12.20087,-11.53201,83.73125,1.426635,703.8238
-0.3189822,0.9135991,0.02406143,-12.20087,-11.4603,83.72977,1.420321,704.166
-0.3185248,0.9052236,0.02072139,-12.20087,-11.54416,83.73252,1.424162,704.1155
-0.3280653,0.9180889,0.01848713,-12.20087,-11.57892,83.73246,1.414616,704.2724
-0.3330218,0.9175161,0.01423519,-12.20087,-11.58875,83.73097,1.419325,704.4293
-0.3309489,0.9224907,0.01463081,-12.20087,-11.62402,83.73112,1.412743,704.6017
-0.3331602,0.9186437,0.009631878,-12.20087,-11.63235,83.73144,1.417022,704.6799
-0.3382282,0.9283095,0.007673696,-12.20087,-11.69922,83.73332,1.411032,704.7444
-0.3289781,0.9181842,0.007023407,-12.20087,-11.66888,83.73054,1.409598,704.5618
-0.3286861,0.9260449,0.004389348,-12.20087,-11.69983,83.73248,1.413576,704.7591
-0.3191529,0.9185671,0.002062625,-12.20087,-11.61145,83.73137,1.410135,704.5299
-0.32627,0.9272575,-0.001309235,-12.20087,-11.57675,83.73153,1.414181,704.4321
-0.3112315,0.9107806,0.000393987,-12.20087,-11.58334,83.73103,1.420142,704.2744
-0.3124658,0.9141722,0.000407515,-12.20087,-11.53632,83.73153,1.422426,704.3592
-0.3037633,0.9079689,0.0006971027,-12.20087,-11.43231,83.73257,1.419323,704.0079
-0.3035537,0.916133,0.0004688778,-12.20251,-11.4902,83.73229,1.425138,703.7644
-0.2992272,0.9113348,-0.0007535326,-12.20251,-11.39297,83.73079,1.428415,703.8847
-0.3010882,0.9163045,-0.00162788,-12.20251,-11.35779,83.73168,1.429492,703.6111
-0.2997616,0.9125015,-0.005106474,-12.20251,-11.3797,83.73283,1.435533,703.2126
-0.2966287,0.9174547,-0.004096562,-12.20251,-11.30844,83.72894,1.439371,702.7963
-0.2958537,0.9148167,-0.005360227,-12.20251,-11.18503,83.73011,1.443342,702.8568
-0.2994992,0.9233933,-0.003454909,-12.20251,-11.22055,83.73083,1.444383,702.5886
-0.3001523,0.9174292,-0.002095406,-12.20251,-11.20288,83.73179,1.447667,702.6923
-0.2996165,0.9190158,0.001955479,-12.20251,-11.17352,83.731,1.444969,702.5524
-0.3024958,0.9141042,0.00181727,-12.20251,-11.18524,83.73133,1.445034,702.6218
-0.3034076,0.9181721,0.004135326,-12.20251,-11.13654,83.73234,1.441384,702.4783
-0.2996312,0.9109476,0.004496003,-12.20251,-11.25116,83.72987,1.444552,702.7593
-0.3002046,0.9123583,0.006644007,-12.20251,-11.31647,83.73165,1.441106,702.4587
-0.2913744,0.9042726,0.007628217,-12.20251,-11.29785,83.73391,1.439735,702.9002
-0.3031417,0.9168357,0.004267497,-12.20251,-11.26956,83.73153,1.438734,703.0178
-0.3049116,0.9151314,0.0009316416,-12.20251,-11.36322,83.73093,1.434597,702.9666
-0.3114307,0.9235933,-0.001336522,-12.20251,-11.38486,83.73277,1.436407,703.5756
-0.3108139,0.9170598,-0.004409764,-12.20251,-11.3562,83.73229,1.43625,703.4623
-0.304763,0.9187958,-0.003593391,-12.20251,-11.3591,83.73142,1.437535,703.0515
-0.2909083,0.9131184,-0.002070841,-12.20251,-11.33325,83.73197,1.434856,703.1403
-0.2963358,0.9225862,-0.002355014,-12.20416,-11.36462,83.73174,1.433759,703.3414
-0.3024346,0.9256774,-0.00484637,-12.20416,-11.41895,83.73186,1.435325,703.403
-0.3106036,0.933821,-0.00634608,-12.20416,-11.39532,83.73116,1.430966,703.361
-0.3054039,0.9291551,-0.007308678,-12.20416,-11.47287,83.73048,1.430967,703.5848
-0.3124728,0.936406,-0.008925033,-12.20416,-11.41428,83.73213,1.424301,703.4
-0.3118254,0.9366526,-0.01020429,-12.20416,-11.50223,83.73302,1.428165,703.7964
-0.3075614,0.9369541,-0.01048564,-12.20416,-11.48322,83.73248,1.4251,703.6013
-0.302142,0.9381718,-0.01017717,-12.20416,-11.43607,83.73039,1.424843,703.9853
-0.3088414,0.9427444,-0.01193537,-12.20416,-11.53906,83.72978,1.419902,704.3247
-0.3132837,0.9447927,-0.01271656,-12.20416,-11.60178,83.73189,1.420243,704.1517
-0.318377,0.9458854,-0.01362973,-12.20416,-11.53473,83.72993,1.423264,704.3163
-0.3133304,0.9415168,-0.0129504,-12.20416,-11.53055,83.73149,1.418163,704.3591
-0.3134749,0.9434298,-0.01230111,-12.20416,-11.53827,83.73096,1.421591,704.3523
-0.3050753,0.9392943,-0.01291604,-12.20416,-11.54095,83.73092,1.421182,704.2041
-0.3195547,0.9507627,-0.01977702,-12.20416,-11.52463,83.73147,1.424479,704.0822
-0.31942,0.9480228,-0.02296543,-12.20416,-11.44769,83.73095,1.425752,703.9026
-0.3191511,0.951524,-0.0228053,-12.20416,-11.50323,83.73029,1.426478,703.6413
-0.3130504,0.9425105,-0.02161721,-12.20416,-11.35776,83.7317,1.430761,703.6552
-0.3169785,0.9477391,-0.02043222,-12.20416,-11.36386,83.73129,1.432909,703.4598
-0.3117746,0.9420484,-0.02024114,-12.20416,-11.34052,83.73039,1.435318,703.631
-0.3118375,0.9464864,-0.01895996,-12.20575,-11.35889,83.7336,1.429921,703.1187
-0.3123934,0.9426264,-0.01900229,-12.20575,-11.34341,83.73179,1.436603,703.4613
-0.3114932,0.945511,-0.01636293,-12.20575,-11.40256,83.73203,1.430159,703.3431
-0.3124441,0.9366064,-0.01819909,-12.20575,-11.35483,83.73112,1.437934,703.2057
-0.317023,0.9428887,-0.01772319,-12.20575,-11.36789,83.73139,1.432931,703.4186
-0.3203377,0.9340071,-0.01904185,-12.20575,-11.33466,83.73208,1.434017,703.43
-0.3076294,0.9324673,-0.01427552,-12.20575,-11.27039,83.73123,1.433666,703.1675
-0.3098724,0.9319305,-0.01598096,-12.20575,-11.2662,83.73039,1.432374,703.1696
-0.3064211,0.9326905,-0.01684347,-12.20575,-11.22852,83.73115,1.440622,702.6386
-0.3128465,0.9349383,-0.01846561,-12.20575,-11.21277,83.73046,1.443917,702.6166
-0.3079329,0.9323776,-0.01624698,-12.20575,-11.22952,83.72996,1.448237,702.8725
-0.3086785,0.9370071,-0.01393673,-12.20575,-11.16779,83.73158,1.446205,702.3862
-0.3050555,0.933318,-0.01231083,-12.20575,-11.13104,83.73081,1.450228,702.2027
-0.313127,0.9378313,-0.01331111,-12.20575,-11.1528,83.73092,1.453729,702.2427
-0.3168774,0.9368526,-0.01353908,-12.20575,-11.09772,83.73059,1.456804,701.7892
-0.3254498,0.9419025,-0.01510874,-12.20575,-11.14752,83.73103,1.454968,702.1353
-0.3197811,0.9368513,-0.01640848,-12.20575,-11.12405,83.7311,1.454837,702.1846
-0.3247403,0.9475103,-0.01795041,-12.20575,-11.10056,83.73121,1.454707,702.0714
-0.3131448,0.9429504,-0.01591692,-12.20575,-11.03909,83.73045,1.456478,701.8597
-0.311393,0.9488283,-0.0142686,-12.20575,-10.98633,83.73139,1.459141,701.7525
-0.3089101,0.9437408,-0.01388881,-12.20758,-10.94821,83.72974,1.456395,701.5882
-0.3187303,0.9525021,-0.01448299,-12.20758,-10.96075,83.73073,1.466178,701.4349
-0.3029035,0.9397336,-0.0113244,-12.20758,-10.99142,83.73125,1.464237,701.2865
-0.3133475,0.9492739,-0.01147879,-12.20758,-11.00079,83.72957,1.463867,701.2394
-0.3055421,0.9397437,-0.009359355,-12.20758,-10.97409,83.73042,1.460762,701.2995
-0.3135834,0.9468448,-0.008068142,-12.20758,-11.05423,83.73087,1.459942,701.1935
-0.3124038,0.9415618,-0.005558299,-12.20758,-11.03592,83.73067,1.461107,701.7415
-0.3255453,0.9497176,-0.006087717,-12.20758,-11.10077,83.72968,1.453441,701.7979
-0.3219638,0.9393471,-0.003978028,-12.20758,-11.10349,83.73059,1.457258,701.8964
-0.3153086,0.9410322,0.001284737,-12.20758,-11.13281,83.73248,1.448547,702.2695
-0.3242886,0.9408491,-0.00190086,-12.20758,-11.15881,83.73144,1.45165,702.3091
-0.3231037,0.9464133,0.003273326,-12.20758,-11.17096,83.73104,1.450449,702.1943
-0.3213744,0.9363849,0.002935637,-12.20758,-11.23129,83.7318,1.44867,702.3279
-0.3313672,0.9483914,0.003881335,-12.20758,-11.24429,83.73109,1.449164,702.3141
-0.3317327,0.9404901,0.003496684,-12.20758,-11.14584,83.73029,1.446084,702.2479
-0.3275398,0.9425043,0.006976764,-12.20758,-11.16241,83.73196,1.452515,702.5806
-0.3229287,0.9359713,0.004637059,-12.20758,-11.09125,83.73153,1.45381,701.8923
-0.3300032,0.9481764,0.0008529841,-12.20758,-11.04004,83.72976,1.456906,702.0031
-0.3151019,0.9365044,0.004499925,-12.20758,-11.03537,83.73107,1.453923,701.4398
-0.3243769,0.9442224,0.00112175,-12.20758,-10.96307,83.72991,1.460279,701.8245
-0.317557,0.9376034,-0.0001171748,-12.20844,-10.97589,83.7308,1.463306,701.2366
-0.309679,0.9355589,0.0001115528,-12.20844,-10.96735,83.72948,1.467059,701.2196
-0.3200411,0.9380003,-0.002591788,-12.20844,-10.89471,83.73215,1.468341,700.8833
-0.316103,0.934278,-0.002867766,-12.20844,-10.92038,83.732,1.471019,701.1355
-0.3211474,0.9349251,-0.007164754,-12.20844,-10.94315,83.7307,1.471991,700.8771
-0.3301203,0.9338472,-0.008239249,-12.20844,-10.88638,83.73217,1.468295,700.802
-0.330836,0.9349051,-0.008627247,-12.20844,-10.9118,83.73109,1.47477,701.1313
-0.3137258,0.9298596,-0.007013792,-12.20844,-10.9133,83.73187,1.471401,700.7143
-0.3241599,0.9168534,-0.01640886,-12.20844,-10.75906,83.72932,1.476444,700.3751
-0.3162412,0.9234559,-0.01783706,-12.20844,-10.81012,83.7319,1.480107,700.0205
-0.313737,0.9204462,-0.01404133,-12.20844,-10.73941,83.73281,1.483084,699.9254
-0.3023995,0.9187458,-0.01036459,-12.20844,-10.69214,83.73022,1.487879,699.9516
-0.3061591,0.9133993,-0.0140188,-12.20844,-10.72781,83.73158,1.481331,699.5262
-0.2990234,0.9105059,-0.01077933,-12.20844,-10.67896,83.73205,1.486961,700.0377
-0.2918684,0.8988704,-0.01222,-12.20844,-10.61761,83.73064,1.487878,699.5948
-0.2978398,0.9142108,-0.01256972,-12.20844,-10.63962,83.73253,1.491799,699.9443
-0.2831993,0.9072789,-0.00667516,-12.20844,-10.63,83.73009,1.489636,699.0154
-0.2893356,0.9102575,-0.006563345,-12.20844,-10.5647,83.73039,1.498541,699.4108
-0.2840733,0.8989499,-0.006417243,-12.20844,-10.56744,83.73153,1.495184,699.3141
-0.295854,0.9061044,-0.009402212,-12.20844,-10.59851,83.73115,1.492409,699.0498
-0.2931634,0.9041962,-0.007642592,-12.20938,-10.58246,83.73123,1.494848,699.139
-0.2956759,0.8996966,-0.009767268,-12.20938,-10.61127,83.73103,1.491638,699.0403
-0.2862647,0.9019167,-0.005306281,-12.20938,-10.59302,83.73089,1.495329,699.2411
-0.2840672,0.8941281,-0.005356949,-12.20938,-10.55347,83.73348,1.493839,698.8434
-0.2933142,0.9023986,-0.00237404,-12.20938,-10.57169,83.73083,1.495208,699.2184
-0.2934155,0.8973893,0.001228235,-12.20938,-10.59436,83.73107,1.492385,698.9208
-0.2895061,0.8986768,0.00394208,-12.20938,-10.53842,83.73125,1.500078,699.1683
-0.2851075,0.8935596,0.004730646,-12.20938,-10.59741,83.73142,1.496198,698.8968
-0.2876166,0.8919169,0.004327385,-12.20938,-10.51575,83.73185,1.494468,699.1606
-0.2797473,0.8852141,0.008170382,-12.20938,-10.49622,83.73099,1.498994,699.2444
